epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,2566.83,0.78083,1.04472,0.68188,1.04304,0.86804,0.73092,0.80221,0.60696,0.82104,0.69076,0.71304,0.23981,0.92511,1.12808,0.77514,0.86367,0.000955502,0.000955502,0.000955502
70,2603.98,0.75253,1.03771,0.68559,1.03698,0.8647,0.71865,0.78163,0.59147,0.81622,0.65998,0.68878,0.24641,0.95105,1.11516,0.83403,0.90682,0.000954205,0.000954205,0.000954205
71,2641.3,0.7704,1.04259,0.68154,1.03974,0.82604,0.7056,0.77195,0.59336,0.7601,0.66667,0.67212,0.23094,0.92294,1.1129,0.83563,0.8796,0.000952889,0.000952889,0.000952889
72,2678.95,0.74993,1.02663,0.66755,1.03153,0.9026,0.70714,0.80538,0.61467,0.81205,0.65462,0.68678,0.25068,0.86655,1.09968,0.78232,0.85534,0.000951556,0.000951556,0.000951556
73,2716.42,0.76724,1.03077,0.67964,1.03981,0.80784,0.74286,0.77779,0.60135,0.80148,0.66265,0.68733,0.25161,0.87907,1.1174,0.8308,0.8519,0.000950206,0.000950206,0.000950206
74,2754.1,0.75596,1.02386,0.67818,1.02896,0.87405,0.69478,0.78966,0.59746,0.7973,0.66667,0.6852,0.23476,0.92054,1.13086,0.84894,0.88854,0.000948837,0.000948837,0.000948837
75,2791.62,0.7604,1.02666,0.66808,1.03031,0.8215,0.70236,0.77796,0.59655,0.78548,0.65462,0.68236,0.24037,0.93326,1.11495,0.80487,0.8688,0.000947452,0.000947452,0.000947452
76,2829.11,0.75646,1.02449,0.6621,1.03578,0.84279,0.74699,0.77952,0.59833,0.79643,0.70705,0.71148,0.23702,0.90991,1.11202,0.819,0.87385,0.000946048,0.000946048,0.000946048
77,2866.43,0.76713,1.02924,0.67111,1.04048,0.85091,0.73349,0.78176,0.60601,0.8001,0.69122,0.69511,0.25034,0.878,1.09935,0.80314,0.87713,0.000944628,0.000944628,0.000944628
78,2903.86,0.75049,1.02677,0.65132,1.03641,0.84519,0.74546,0.77689,0.60251,0.80033,0.69221,0.69497,0.2494,0.85893,1.11603,0.80967,0.87276,0.000943189,0.000943189,0.000943189
79,2940.54,0.7405,1.03345,0.64904,1.02638,0.81494,0.77108,0.80003,0.60776,0.81514,0.65462,0.69902,0.24618,0.83623,1.17701,0.76144,0.85924,0.000941734,0.000941734,0.000941734
80,2977.68,0.7358,1.04057,0.64308,1.02471,0.85646,0.72691,0.78324,0.61516,0.83424,0.68273,0.71287,0.25481,0.8516,1.1256,0.7553,0.84922,0.000940262,0.000940262,0.000940262
81,3014.79,0.74524,1.01367,0.64565,1.03029,0.83797,0.74297,0.78703,0.60587,0.79617,0.70591,0.70993,0.24134,0.85692,1.14478,0.79012,0.87226,0.000938772,0.000938772,0.000938772
82,3051.86,0.74777,1.01712,0.66377,1.03201,0.81994,0.7681,0.78522,0.61129,0.83417,0.71084,0.7264,0.26432,0.88605,1.13013,0.78364,0.86923,0.000937265,0.000937265,0.000937265
83,3088.95,0.73336,1.02229,0.64166,1.02627,0.86691,0.72691,0.79128,0.61075,0.8489,0.69076,0.7194,0.24538,0.87581,1.11367,0.80647,0.85497,0.000935741,0.000935741,0.000935741
84,3126.75,0.72601,1.01086,0.64393,1.0236,0.85418,0.72929,0.78662,0.6117,0.80745,0.69051,0.70374,0.24747,0.89457,1.13863,0.82781,0.87468,0.0009342,0.0009342,0.0009342
85,3164.2,0.73196,1.0038,0.62765,1.02191,0.86772,0.73092,0.77771,0.59813,0.84253,0.69076,0.70044,0.24573,0.88976,1.10968,0.77428,0.87199,0.000932642,0.000932642,0.000932642
86,3201.81,0.72453,1.03208,0.61872,1.02192,0.88582,0.72691,0.78227,0.60173,0.81672,0.67068,0.69017,0.25293,0.9189,1.13777,0.80751,0.89198,0.000931067,0.000931067,0.000931067
87,3239.15,0.73756,1.02323,0.63245,1.0252,0.87785,0.73494,0.78163,0.60025,0.80945,0.67871,0.68546,0.24432,0.8712,1.11786,0.76252,0.87163,0.000929476,0.000929476,0.000929476
88,3276.39,0.71699,1.00389,0.61493,1.01713,0.8108,0.75904,0.79601,0.6146,0.83095,0.68273,0.70526,0.24296,0.85048,1.11745,0.74555,0.86638,0.000927867,0.000927867,0.000927867
89,3313.67,0.72117,1.01588,0.62958,1.00539,0.91821,0.72139,0.81545,0.64266,0.86152,0.67458,0.71007,0.25388,0.83716,1.1114,0.71615,0.83149,0.000926242,0.000926242,0.000926242
90,3350.53,0.72171,1.00067,0.63244,1.02402,0.88351,0.73101,0.80702,0.62656,0.85226,0.67185,0.71836,0.25151,0.85658,1.09733,0.74633,0.86849,0.000924601,0.000924601,0.000924601
91,3388,0.72658,1.00738,0.6228,1.0135,0.88068,0.74107,0.80213,0.60358,0.81199,0.71084,0.71739,0.25104,0.87451,1.08906,0.7577,0.91056,0.000922942,0.000922942,0.000922942
92,3424.65,0.70906,0.99622,0.60435,1.01494,0.8785,0.72691,0.80786,0.62243,0.81406,0.66813,0.69783,0.24824,0.8542,1.10834,0.73163,0.88143,0.000921268,0.000921268,0.000921268
93,3461.39,0.71721,0.99485,0.61628,1.01152,0.85166,0.73494,0.78445,0.60677,0.80466,0.68675,0.69169,0.24301,0.87233,1.10791,0.73117,0.85967,0.000919576,0.000919576,0.000919576
94,3498.56,0.72117,1.0125,0.61937,1.01311,0.79596,0.78715,0.78386,0.61133,0.81324,0.69478,0.6981,0.24892,0.88111,1.10211,0.75934,0.84814,0.000917869,0.000917869,0.000917869
95,3536.14,0.70399,0.99585,0.60269,1.00374,0.84944,0.74771,0.80044,0.62547,0.80828,0.71111,0.71007,0.25449,0.8551,1.10561,0.74556,0.83713,0.000916145,0.000916145,0.000916145
96,3573.64,0.72195,1.00929,0.6158,1.01183,0.8087,0.76399,0.80152,0.61517,0.84888,0.68675,0.73138,0.26479,0.85951,1.08461,0.72357,0.84862,0.000914405,0.000914405,0.000914405
97,3611.19,0.71266,1.01258,0.62293,1.01922,0.83933,0.73494,0.79304,0.6151,0.7794,0.69527,0.71176,0.25007,0.88352,1.09095,0.77671,0.8885,0.000912649,0.000912649,0.000912649
98,3648.58,0.71694,0.99538,0.61851,1.01932,0.83294,0.76092,0.76723,0.59194,0.78283,0.71084,0.69208,0.24897,0.87833,1.10089,0.808,0.90833,0.000910876,0.000910876,0.000910876
99,3685.98,0.69557,1.01078,0.60532,1.00312,0.89236,0.70281,0.7886,0.60818,0.85282,0.67483,0.70121,0.24946,0.85339,1.09463,0.76155,0.85777,0.000909088,0.000909088,0.000909088
100,3723.27,0.7049,0.99075,0.60692,1.01115,0.82247,0.74426,0.78469,0.60648,0.80153,0.65863,0.69386,0.24344,0.85108,1.10791,0.76127,0.85131,0.000907284,0.000907284,0.000907284
101,3760.27,0.70054,1.00469,0.5979,1.0042,0.84738,0.74699,0.7914,0.61313,0.77415,0.68273,0.67046,0.24545,0.8785,1.10403,0.74572,0.86429,0.000905463,0.000905463,0.000905463
102,3797.71,0.71467,1.01074,0.60112,1.01538,0.80279,0.751,0.76653,0.58926,0.74548,0.68273,0.65644,0.24048,0.84841,1.11764,0.76295,0.84342,0.000903627,0.000903627,0.000903627
103,3834.66,0.69206,0.98524,0.58072,0.99974,0.82393,0.77052,0.76825,0.58997,0.84192,0.6747,0.69245,0.24404,0.91189,1.11264,0.77854,0.9306,0.000901776,0.000901776,0.000901776
104,3871.83,0.70012,0.9876,0.58326,1.00023,0.82465,0.73662,0.77158,0.60144,0.80604,0.70095,0.71842,0.25421,0.87469,1.10944,0.76435,0.85547,0.000899908,0.000899908,0.000899908
105,3908.32,0.69997,0.98837,0.60026,1.00506,0.80869,0.76707,0.79154,0.61413,0.77685,0.65462,0.68374,0.24747,0.86543,1.0991,0.74886,0.88655,0.000898025,0.000898025,0.000898025
106,3945.91,0.70006,0.99342,0.59935,1.0002,0.81335,0.77004,0.79037,0.60086,0.76584,0.7224,0.70651,0.25757,0.87119,1.09805,0.74762,0.86634,0.000896127,0.000896127,0.000896127
107,3983.58,0.68916,0.98519,0.58372,0.99084,0.83155,0.74699,0.78787,0.6052,0.79257,0.70281,0.70472,0.25604,0.86256,1.1066,0.74162,0.85737,0.000894213,0.000894213,0.000894213
108,4021.35,0.69751,0.97957,0.58726,1.00584,0.80728,0.75701,0.78094,0.59989,0.75767,0.71888,0.70826,0.25744,0.88523,1.0854,0.76785,0.8878,0.000892283,0.000892283,0.000892283
109,4058.77,0.70587,0.98759,0.58694,1.00477,0.79288,0.73896,0.77362,0.60234,0.75924,0.71486,0.6959,0.24854,0.86214,1.08879,0.76711,0.87507,0.000890339,0.000890339,0.000890339
110,4096.13,0.68064,0.98723,0.57246,0.99811,0.85647,0.74288,0.7767,0.60648,0.82412,0.7151,0.72071,0.2549,0.85769,1.07481,0.7495,0.85605,0.000888379,0.000888379,0.000888379
111,4133.75,0.69594,0.98923,0.58595,1.00204,0.86454,0.70683,0.78046,0.60492,0.83886,0.67068,0.69261,0.2493,0.86034,1.07144,0.76997,0.87854,0.000886404,0.000886404,0.000886404
112,4170.78,0.6945,0.99532,0.57647,0.99761,0.85241,0.74297,0.78526,0.61404,0.80264,0.70281,0.70348,0.2533,0.87815,1.07507,0.74999,0.88074,0.000884414,0.000884414,0.000884414
113,4208.17,0.68473,0.99552,0.57715,1.00319,0.86985,0.71486,0.78588,0.62191,0.82542,0.68357,0.69718,0.25043,0.85574,1.08623,0.74637,0.89141,0.000882409,0.000882409,0.000882409
114,4245.21,0.69328,0.9799,0.58227,1.00634,0.90125,0.73309,0.79332,0.62531,0.84282,0.66758,0.6929,0.25459,0.8848,1.10438,0.76728,0.90565,0.000880389,0.000880389,0.000880389
115,4282.55,0.67785,0.97948,0.56949,0.99792,0.87169,0.75502,0.80463,0.61794,0.81031,0.68675,0.68206,0.25027,0.87743,1.08562,0.72763,0.88695,0.000878354,0.000878354,0.000878354
116,4313.15,0.68585,0.98306,0.57162,0.99562,0.8554,0.7751,0.80242,0.6259,0.79408,0.71888,0.69554,0.24761,0.83998,1.10523,0.76047,0.87658,0.000876305,0.000876305,0.000876305
117,4333.3,0.69697,0.97747,0.55962,1.00586,0.85278,0.751,0.77901,0.62041,0.79837,0.68378,0.68966,0.242,0.84234,1.09504,0.7466,0.8494,0.000874241,0.000874241,0.000874241
118,4372.81,0.68857,0.97766,0.5726,0.99684,0.89085,0.72109,0.79266,0.62675,0.85944,0.69076,0.73067,0.25661,0.83013,1.09852,0.74911,0.86034,0.000872162,0.000872162,0.000872162
119,4412.34,0.67852,0.97504,0.57012,0.98934,0.86868,0.72691,0.7894,0.62151,0.80208,0.68675,0.69726,0.25301,0.83777,1.08674,0.75779,0.88342,0.000870069,0.000870069,0.000870069
120,4452.39,0.66939,0.97043,0.56271,0.98925,0.8381,0.74845,0.7872,0.61003,0.74682,0.71084,0.67613,0.25219,0.83009,1.08321,0.74376,0.85229,0.000867961,0.000867961,0.000867961
121,4493.38,0.67747,0.95103,0.55429,0.99574,0.83492,0.76707,0.78454,0.61519,0.80335,0.70683,0.68982,0.25455,0.81705,1.07963,0.74923,0.84739,0.000865839,0.000865839,0.000865839
122,4533.78,0.67559,0.96346,0.56717,0.99046,0.83308,0.75904,0.78741,0.6088,0.80982,0.67871,0.69667,0.25176,0.85441,1.09576,0.7298,0.87022,0.000863703,0.000863703,0.000863703
123,4574.06,0.66672,0.96543,0.54901,0.98897,0.85347,0.74297,0.78442,0.61886,0.80756,0.69478,0.70274,0.25459,0.83173,1.09426,0.71867,0.85031,0.000861553,0.000861553,0.000861553
124,4613.8,0.66088,0.97798,0.55615,0.98182,0.8526,0.73494,0.76637,0.60406,0.82086,0.66249,0.67674,0.2545,0.83793,1.08662,0.73679,0.85474,0.000859389,0.000859389,0.000859389
125,4654.77,0.65121,0.96273,0.55649,0.98376,0.85216,0.73896,0.78024,0.60684,0.8188,0.68273,0.68897,0.2551,0.81611,1.09872,0.73525,0.83689,0.00085721,0.00085721,0.00085721
126,4695.69,0.66302,0.95578,0.543,0.98953,0.81346,0.76305,0.76919,0.59818,0.78587,0.69276,0.67828,0.24817,0.83531,1.09483,0.73187,0.85485,0.000855018,0.000855018,0.000855018
127,4735.6,0.66969,0.97322,0.5439,0.98755,0.84328,0.71314,0.76906,0.59673,0.7907,0.66759,0.66743,0.25108,0.83378,1.08718,0.72795,0.84785,0.000852812,0.000852812,0.000852812
128,4775.56,0.65656,0.95831,0.54471,0.98606,0.86026,0.74173,0.77328,0.60751,0.77241,0.69511,0.67444,0.24101,0.82944,1.10738,0.72515,0.85835,0.000850592,0.000850592,0.000850592
129,4815.95,0.67848,0.95302,0.54811,0.9909,0.83983,0.75502,0.7801,0.6085,0.78221,0.70683,0.69924,0.24861,0.81834,1.10266,0.73462,0.85163,0.000848358,0.000848358,0.000848358
130,4857.46,0.65747,0.95958,0.53865,0.9779,0.84276,0.75339,0.77491,0.60436,0.78006,0.69793,0.69352,0.24991,0.83403,1.10411,0.73707,0.86513,0.000846111,0.000846111,0.000846111
131,4897.81,0.66248,0.96378,0.53145,0.98996,0.86336,0.73494,0.77757,0.60241,0.80849,0.68675,0.69604,0.24421,0.82944,1.10621,0.72574,0.86098,0.000843851,0.000843851,0.000843851
132,4938,0.66765,0.95668,0.54581,0.9923,0.86421,0.72289,0.78122,0.61558,0.78795,0.71888,0.71288,0.25199,0.83415,1.09021,0.72747,0.85923,0.000841577,0.000841577,0.000841577
133,4977.94,0.65657,0.95133,0.54307,0.98089,0.83084,0.74699,0.7803,0.61851,0.78946,0.70683,0.69836,0.25423,0.82611,1.08433,0.73283,0.85719,0.00083929,0.00083929,0.00083929
134,5019.03,0.66251,0.96134,0.53517,0.98671,0.849,0.75502,0.7778,0.6183,0.79035,0.68273,0.68191,0.25135,0.83099,1.10492,0.70959,0.86074,0.000836989,0.000836989,0.000836989
135,5059.63,0.64646,0.95886,0.52594,0.97593,0.86728,0.73896,0.77477,0.61555,0.82451,0.69813,0.69978,0.24788,0.82215,1.09731,0.71651,0.86318,0.000834676,0.000834676,0.000834676
136,5100.03,0.64789,0.95579,0.52196,0.98221,0.85243,0.72691,0.77311,0.61204,0.80893,0.69076,0.68973,0.24512,0.81141,1.08791,0.72374,0.85044,0.000832349,0.000832349,0.000832349
137,5139.51,0.65948,0.94975,0.53444,0.9864,0.87438,0.75476,0.79059,0.62667,0.8293,0.71084,0.69125,0.24971,0.80879,1.10212,0.68399,0.83997,0.00083001,0.00083001,0.00083001
138,5180.15,0.65606,0.95433,0.52569,0.98067,0.82469,0.78313,0.7867,0.62843,0.79113,0.71888,0.68077,0.25583,0.8114,1.10307,0.68937,0.85453,0.000827658,0.000827658,0.000827658
139,5221.46,0.64214,0.94968,0.51719,0.97875,0.84288,0.75904,0.7838,0.62434,0.79717,0.71888,0.69668,0.25425,0.81785,1.08984,0.69328,0.85334,0.000825293,0.000825293,0.000825293
